author,category,content,date,media,photo,title,url
,,,,,,,https://sports.news.naver.com/volleyball/news/read.nhn?oid=530&aid=0000004031
송혜리 기자,,"['[이뉴스투데이 송혜리 기자] 포시에스는 금융, 공공, 제조, 유통, 서비스 등 전 산업분야 1000여개 프로젝트에 HTML5 뷰어를 공급했다고 7일 밝혔다.\xa0\xa0이 회사는 법무부, 외교부, 교육부, 행정안전부, 국방부, 국토교통부, 문화체육관광부, 관세청, 경찰청, 소방방재청 등과\xa0산하기관이 포시에스 HTML5 기술을 적용했다고 설명했다. 또 KB국민은행, KEB하나은행, 삼성증권, JB우리캐피탈 계정계, 정보계와 삼성화재 모바일 기반 전자서명 서비스, 미래에셋캐피탈 모바일뱅킹 업무 등이 포시에스 HTML5 뷰어를 적용해 사용 중이라고 덧붙였다.포시에스 HTML5 뷰어는 앱이나 전용 뷰어를 설치하지 않아도 인터넷만 연결돼 있다면 모바일이나 PC에서 보고서 출력과 전자서식 입력, 서명 등이 가능하다. 이에 OS나 브라우저 관계없이 구동되고 브라우저에서 실시간 차트 변경, 다양한 포맷 변환, 동적 리포트 등이 가능하다.박미경 포시에스 대표는 “고객들의 HTML5 이슈에 적극 대응하면서 OS와 브라우저의 한계를 극복한 포시에스의 HTML5 기술은 리포팅 &amp; 전자문서 솔루션을 더 진화시키는 원동력이 됐다”며 “2019년에도 똑똑해진 고객들의 다양한 요구사항들을 우리 제품에 잘 녹여내 더욱 완성도 높은 제품으로 많은 고객들에게 최상의 솔루션을 제공할 수 있도록 최선의 노력을 다하겠다”고 말했다.송혜리 기자\xa0\xa0chewoo_@enewstoday.co.kr&lt;저작권자 © 이뉴스투데이, 무단 전재 및 재배포 금지&gt;']",2019.01.07 10:41,이뉴스투데이,,"포시에스, 1000여개 프로젝트에 HTML5 뷰어 공급",http://www.enewstoday.co.kr/news/articleView.html?idxno=1260701
오현길 기자 ohk0414@asiae.co.kr,,"['미래에셋대우, 미래에셋생명 지분율 높이려 143만주 매입뤄젠룽 동양생명 사장, 1만5000주 샀지만 주가 하락 지속[이미지출처=연합뉴스][아시아경제 오현길 기자] 보험사들이 주가 하락을 틈타 자사주 매입에 적극적으로 나서고 있어 눈길을 끈다.8일 보험업계에 따르면 미래에셋생명미래에셋생명085620|코스피현재가5,080전일대비40등락률-0.78%거래량23,020전일가5,1202019.05.20 15:30장마감close 1대주주인 미래에셋대우미래에셋대우006800|코스피현재가7,320전일대비20등락률-0.27%거래량904,217전일가7,3402019.05.20 15:30장마감close는 지난 12월21일 부터 28일까지 일주일 간 다섯차례에 걸쳐서 미래에셋생명 주식 143만7226주를 장내매수했다.매입 규모는 12월21일 3억3400만원, 24일 1억7100만원, 26일 10억9200만원에 이어 27일과 28일 각각 31억3500만원, 16억9700만원으로, 총 64억2900만원 어치 주식을 샀다. 이로써 미래에셋대우 보유주식은 기존 보유분 2884만3450주에 더해 3028만676주(15.28%)로 늘어나게 됐다.이번 자사주 매입은 미래에셋생명 주가 하락 시기에 이뤄졌다. 미래에셋생명 주가는 지난달 21일 4020원으로 52주 최저가로 내려앉으면서 하향세를 기록중이었다. googletag.cmd.push(function() { googletag.display(\'div-gpt-ad-1484791061427-0\'); }); -->미래에셋생명은 작년 3분기까지 누적 당기순이익이 683억원으로 전년 동기 대비 20.0% 신장했으며, 수입보험료도 3조1562억원으로 지난해 2조6171억원 대비 5391억원, 20.6% 늘었다. 호실적에도 보험업황 부진 우려 등으로 주가가 하락한 모양새다.특히 미래에셋생명은 작년 3월 PCA생명과 합병하면서 신주 발행으로 최대주주인 미래에셋대우의 지분율이 하락한 바 있다. 미래에셋생명 관계자는 ""신주 발행으로 낮아진 지분율을 높이기 위해 매입에 나선 것으로 알고 있다""고 설명했다.동양생명동양생명082640|코스피현재가4,240전일대비75등락률+1.80%거래량114,510전일가4,1652019.05.20 15:30장마감close도 뤄젠룽 사장이 자사주 매입에 나섰다. 뤄 사장은 지난달 21일 동양생명 주식 1만4922주(0.01%)를 7100만원에 매입하면서 주가 하락을 방어했다. 지난 4월 1만2000주, 5월 6206주 매입에 이어 세번째 자사주 매입으로 총 3만3128주 보유하게 됐다. 다만 동양생명 주가는 지난 4일 4605원으로 52주 신저가를 기록하는 등 하향세가 좀처럼 멈추지 않고 있다.동양생명은 지난해 1~3분기 당기순이익이 667억원으로 전년 같은 기간에 비해 65.3% 이상 급감했다. 여기에 최대주주인 중국 안방보험그룹의 국내시장 철수설에 대한 명확히 해명이 이뤄지지 않고 있다는 점도 주가를 붙들고 있다.삼성생명삼성생명032830|코스피현재가81,000전일대비500등락률+0.62%거래량99,428전일가80,5002019.05.20 15:30장마감close도 최근 특별계정을 통해 삼성화재삼성화재000810|코스피현재가277,000전일대비1,500등락률+0.54%거래량48,368전일가275,5002019.05.20 15:30장마감close 우선주 매입에 나섰다. 삼성화재의 최대주주(14.98%)인 삼성생명은 지난달 18일부터 28일까지 다섯차례에 걸쳐 우선주 총 1만1478주를 25억1300만원에 샀다. 특별계정은 자산운용사에서 운영하는 투자계정으로, 이번 우선주 매입은 최근 주가 하락과 배당을 노린 매입 차원으로 해석된다. 지난해 삼성화재 우선주는 주당 1500원의 현금 배당을 실시한 바 있다.오현길 기자 ohk0414@asiae.co.krTODAY 주요뉴스美, 항공모함·상륙함 동원 대규모로…전쟁 임...마스크영역北 심각한 상황, 위성에서도 나타나술 잔 들고 있는 여성 보고…""충격적인 실험 결과""\'미스터리 사망\' 한지성 모습 담긴 또 다른 CCTV ""삼성 제칠 것"" 화웨이 \'치명상\'에 삼성 이익 얼마나']",,아시아경제,,"
주가 곤두박질 칠 때…자사주 사들이는 보험사",http://view.asiae.co.kr/news/view.htm?idxno=2019010814033433317
,,,,,,,https://sports.news.naver.com/volleyball/news/read.nhn?oid=535&aid=0000000101
,,['■프로농구 △KCC-LG(군산월명체육관) MBC스포츠+ △오리온-인삼공사(고양체육관·이상 오후 7시30분) MBC스포츠+2■프로배구 △삼성화재-대한항공(오후 7시·대전 충무체육관) SBS스포츠'],2019.01.03 20:52,경향일보,,,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201901032052005&code=980701
,,,,,,,http://news.jtbc.joins.com/article/article.aspx?news_id=NB11750528
,,"['지난해 올스타전에서 파토우 듀크와 댄스를 선보인 이정철 감독. [사진 한국배구연맹]지난해 12월 25일. 여자배구 IBK기업은행은 도로공사를 3-0으로 이겼다. 그리고 이정철 IBK기업은행 감독은 새로운 기록의 주인공이 됐다. 정규리그 통산 152승째를 거두면서 고 황현주 감독(151승 85패)을 제치고 여자부 감독 최다승 기록을 세운 것이다. 새해 첫 날 KGC인삼공사전에서도 승리하면서 이 감독의 기록은 153승(74패)으로 늘어났다. \xa0 이정철 감독은 ""전혀 몰랐다""고 했다. 공식 시상이 있는 것도 아니고, 구단에서도 특별히 알리진 않았기 때문이다. 이 감독은 ""종전 최다승 감독이 누구냐""고 했다. 황현주 감독이라는 대답을 듣자 이정철 감독은 ""그랬나""라며 먼저 떠난 후배를 떠올렸다. 두 사람은 실업배구 금성사에서 함께 뛰었고, 흥국생명에서 감독-코치를 지냈다. 이 감독이 IBK 감독을 맡은 뒤엔 지략 대결을 펼치기도 했다. \xa0 153승이 더욱 의미있는 건 한 팀에서만 거둔 성적이기 때문이다. 기업은행은 창단 첫 해인 2011-12시즌 4위에 올랐다. 그러나 2년 만에 정상에 오르며 프로리그 최단기간 우승 신기록을 세웠다. 이후엔 준우승-우승-준우승-우승-준우승을 거듭하면서 6년 연속\xa0챔프전 진출이란 대기록도 세웠다.\xa0창단 멤버 중 현재 팀에 남아 있는 건 이 감독과 김희진 뿐이다. 이정철 감독의 역사가 곧 기업은행 배구단의 역사라 해도 과언이 아니다. \xa0 이정철 감독은 때때로 \'선수 덕\'으로 우승했다는 폄하를 받는다. 맞는 말이기도 하지만 틀린 말이다. 박정아와 김희진이란 좋은 선수들이 있었지만 기량을 끌어낸 건 이 감독의 공이다.\xa0박정아는 레프트였지만 수비보단 공격력이 훨씬 좋은 선수였다. 이 감독은 박정아의 장점을 극대화시키기 위해 서브 리시브를 면제시켰다. 일각에선 \'반쪽 선수를 만들었다\'고 비판했지만 결과는 성공적이었다. \xa0 김희진은 미들블로커와 아포짓 스파이커를 오가게 했다. 장신임에도 뛰어난 스피드와 점프력으로 후위공격까지 할 수 있는 김희진의 능력을 끌어내기 위해서였다. \'이도저도 아닌 선수를 만든다\'는 반발을 샀지만, 김희진은 V리그에서 유일하게 두 포지션을 자유롭게 소화할 수 있는 선수가 됐다. 이정철 감독은 ""조금 억울하긴 하지만 욕먹어도 괜찮다. 팀이 우승하고, 성적을 내는 게 내가 해야할 일""이라고 했다. \xa0 이정철 감독이 가장 존경하는 선배는 신치용 삼성화재 고문이다. 고민이 있을 때, 정말 기쁠 때 함께 소주잔을 기울이는 사람이 신 감독이다. 신치용 감독은 ""이 감독이 대기록을 세웠다니 축하한다""며 ""감독은 항상 성실해야 한다. 이 감독은 선수와 팀이 좋아지는 방향을 치열하게 고민한다. 그래서 이룬 성과""라고 말했다. 신 감독은 ""기업은행은 쭉 정상권에 있었다. 낮은 드래프트 순번의 신인과 외국인선수를 뽑는다. 그런데도 지금까지 유지한 건 이 감독의 성실성과 판단이 만든 결과""라고 말했다. \xa0 외국인선수 드래프트에서 IBK기업은행에 지명된 어나이(오른쪽)과 이정철 감독.올시즌 IBK기업은행을 바꾼 건 \'새 얼굴\'들이다. 선두를 달리고 있는 IBK기업은행의 주축은 외국인선수 아도라 어나이(24·미국)다. 미국에서 대학을 졸업한 어나이는 한국에서 처음 프로 선수 생활을 시작했다. 이정철 감독은 ""고민하는 척 했지만 사실은 가기 전부터 마음을 정했다""고 털어놨다. 물론 쉽진 않았다. 어나이는 향수병과 IBK 특유의 강훈련에 힘들어했다. 하지만 팀에 잘 적응했고, 뛰어난 리시브 능력과 공격력을 발휘했다.\xa0가장 마지막인 6순위로 뽑힌 선수가 대박을 친 것이다. \xa0 KGC인삼공사에서 FA 계약에 실패한 백목화는 2년간 코트를 떠났다. 바리스타로 변신한 백목화에게 이정철 감독은 \'배구를 해보지 않겠느냐\'고 했다. 공백은 있지만 강서브와 공·수 모두 팀에 보탬이 된다는 판단이었다.\xa0""목화가 돌아오는 대신 \'출퇴근을 하고 싶다\'고 했다. 우리 팀에서 그런 사례는 없었지만 흔쾌히 받아들였다. 경기가 없을 땐 숙소에서 5분 거리인 집으로 간다. 하지만 흐트러지지 않고 성실하게 운동하면서 팀에 힘을 실어줬다."" \xa0 2018-19시즌 개막 미디어데이 행사에 참석한 이정철 감독과 백목화(오른쪽). [연합뉴스]최근 단단한 수비와 \'막춤\'으로 유명해진 리베로 박상미도 이 감독의 작품이다.\xa0""상미는 솔직히 지금처럼 잘 해 줄거라곤 생각하지 못했다. 거의 뛰질 못 했으니까. 하지만 직접 가르쳐보니 밝고, 긍정적이었다. 흔들릴 때도 있지만 스스로 버텨낸다. 춤? 그것도 장점이다. 얼굴에 철판을 깔고 그런 걸 할 수 있는 것도 능력이다. 자신에게 주어진 기회를 놓치지 않고 붙잡지 않았느냐."" \xa0 이정철 감독은 포스트시즌과 컵대회에서 각각 17승을 거뒀다. 정규시즌까지 합치면 187승을 올린 셈이다. 남은 정규시즌(13경기)와 포스트시즌에서 13승을 거두면 200승 고지를 밟을 수 있다. \xa0 용인=김효경 기자 kaypubb@joongang.co.kr\xa0 관련기사[김기자의 V토크] ?\'에이(스)유\'로 성장한 유서연[김기자의 V토크] ?우리카드 신영철의 디테일 배구']",2019.01.03 15:54,중앙일보,, [김기자의 V토크] ⑲153번의 승리 만든 이정철 감독,https://news.joins.com/article/23260109
오현길 기자 ohk0414@asiae.co.kr박지환 기자 pjhyj@asiae.co.kr,,"['[아시아경제 오현길 기자, 박지환 기자] 올해 보험업계 키워드는 저성장·고령화에 따른 수익성 악화로 인한 역성장으로 압축된다. 시장 포화에 이어 새 회계제도 변화로 인한 재무건전성 악화 등 쉽지 않은 경영 환경에 처했지만 쓸 수 있는 카드가 많지 않다. 국내 보험사 최고경영자(CEO)들은 업계에 닥친 위기를 벗어나기 위해 현장과 고객 중심 경영을 내세웠다.현성철 삼성생명 사장은 신년사에서 ""올해 보험산업은 저성장을 벗어나기 어려울 것으로 예상된다""며 ""강자는 재도약 기회가 생기고, 변화를 두려워하면 시장에서 사라지는 등 기업 경쟁력 격차가 확연히 드러날 것""이라고 전망했다. 이철영 현대해상 부회장은 ""경기침체에 따른 신계약 부진, 보유계약 해지율 증가, 회계 및 재무건전성 제도 변화 등으로 보험산업의 전망이 밝지 않다""고 말했고, 최영무 삼성화재 사장 또한 ""올해는 보험산업의 양적·질적 기반 약화가 예상된다""고 진단했다.googletag.cmd.push(function() { googletag.display(\'div-gpt-ad-1484791061427-0\'); }); -->보험사 수장들의 목소리는 현실이다. 보험연구원에 따르면 올해 생명보험사들의 수입보험료는 104조8000억원으로 작년 대비 3.8% 감소할 것으로 예상된다. 2017년 -4.9%, 2018년 -4.5%에 이어 3년 연속 외형이 감소하는 것이다. 손해보험사들의 원수보험료는 올해 2.7% 소폭 늘겠지만 2022년에 이르면 연평균 0.4% 증가에 머무르는 사실상 정체 상태를 보일 것으로 전망됐다.위기를 벗어날 보험사들의 전략은 고객과 현장 중심, 그리고 해외 진출로 요약된다. 생보협회에 따르면 작년 9월까지 생보사에서 지급된 해지환급금은 20조3879억원으로 전년 같은 기간 대비 2조7514억원 증가했다. 보험업계에는 기존 고객들을 더 오래 붙잡기 위한 전략이 필요한 셈이다.최영무 사장은 ""장기보험 부문의 선제적 상품 공급, 현장 지향 언더라이팅(계약심사) 프로세스 개선 등 현장 중심 지원 체계를 강화하겠다""고 밝혔다.포화상태에 이른 국내 시장으로 인해 보험사들의 해외 진출은 주력 과제로 떠올랐다. 태국, 중국, 영국 등에 진출한 삼성생명은 올해 해외사업 강화에 나선다. 신사업과 해외사업 역량을 강화해 미래 성장기반을 구축하는 것이 목표다.1997년 호치민, 2016년 하노이 등에 현지 사무소를 개설한 현대해상 역시 지난해 12월 베트남 손보사인 비엣틴은행보험(VBI)의 지분 25%를 인수해 베트남 시장 진출을 위한 교두보를 마련했다. 현대해상은 미국 등 선진 보험시장 영업을 확대하고 동남아시아 같은 성장률이 높은 시장 진출을 적극 추진할 방침이다.오현길 기자 ohk0414@asiae.co.kr박지환 기자 pjhyj@asiae.co.krTODAY 주요뉴스美, 항공모함·상륙함 동원 대규모로…전쟁 임...마스크영역北 심각한 상황, 위성에서도 나타나술 잔 들고 있는 여성 보고…""충격적인 실험 결과""\'미스터리 사망\' 한지성 모습 담긴 또 다른 CCTV ""삼성 제칠 것"" 화웨이 \'치명상\'에 삼성 이익 얼마나']",,아시아경제,,"
보험사 올해 경영 키워드...고객·현장·글로벌",http://view.asiae.co.kr/news/view.htm?idxno=2019010310072365624
,,,,,,,https://sports.news.naver.com/volleyball/news/read.nhn?oid=530&aid=0000004017
" 기자
						",,"['지난해 말 법원이 ""등기부등본의 공신력을 인정하지 않는다""고 판결한 사건이 알려지면서 관련 제도개선을 요구하는 목소리가 이어지고 있다. 3일 현재 청와대 국민청원에 `등기부등본`으로 검색하면 200여건의 청원글이 올라와있다. 2019년 새해가 밝자마자 등기부등본의 공신력을 인정받지 못해 전세금 1억원을 돌려받지 못했다는 사람이 청원을 올리기도 했다. 청와대 국민청원 게시판에서 `등기부등본`으로 올라온 청원글들 이 외에도 등기부등본의 위조 등의 조작이나 사기 등으로 인한 피해는 고스란히 세입자가 당할 수 밖에 없다며 여러명이 청원을 올린 상태다.googletag.display(""google_dfp_MC_2x1,fluid""); 법원 등기소에서 등기부등본을 발급할 때 수수료를 받으면서 공신력을 인정하지 않는 모순을 지적하는 이들도 있다. 한 청원 글에서는 ""등기부등본이 공신력없는 문서라고 씌여져는 있지만 집에 관한 권리 등을 알수 있는 방법이 전무후무해 매매 시 등기부 등본에만 의지할 수 밖에 없다""며 ""등기부등본의 공신력을 인정해주던지 아니면 등기부등본을 보고 매매했을 경우 부당한 일을 당한 사람에게 국가나 지역사회가 보상해주는 제도를 마련해달라""고 구체적인 방안을 세워달라는 요청을 하기도 했다. ◆일반인이 주택 매매 관련 권리보험 가입하려면?법의 개정 등으로 등기부등본의 공신력을 인정하는 강제력이 생기기 전에는 본인의 재산을 지킬 방도를 스스로 찾아야한다. 이런 피해를 줄일 수 있는 자구책 중 하나는 부동산 권리보험이다. KB손해보험, 삼성화재, 현대해상, DB손해보험, 한화손해보험, MG손해보험, NH농협손해보험, The-K손해보험과 일부 외국계권원보험사가 이 상품을 취급한다. 그러나 대부분 은행 등 금융기관을 대상으로 한 상품이다. 일반인이 가입할 수 있는 권리보험은 The-K손보의 `부동산권리보험(일반소유권용)`과 외국계전업손해보험사인 퍼스트어메리칸권원보험 한국지점의 `퍼스트주거용권리보험` 정도가 있다. 그러나 매매계약서 작성 후 잔금납입 약 3일전까지 보험사에 연락해야만 가입할 수 있기 때문에 가입 자체가 쉽지 않다. 상황이 이렇지만 집계약 관련 사항에 확실한 보장을 받고 싶다면 이 상품을 알아보기를 권한다. 주택 매매거래시 ▲부동산 등기부등본, 등기권리증, 주민등록등본, 주민등록증, 여권 등의 서류 위조로 발생된 손실이나 손해 ▲매도인이 사기, 강박으로 부동산을 취득해 발생한 손해 ▲권리가 없는 대리인의 매도행위로 발생한 손해 ▲소유권 중복등기, 이중매매, 가압류 가처분등기 등의 하자로 발생한 손해 등을 보장하기 때문이다. 만약 부동산 매매가격이 3억원일 경우 등기만 쳐도 최고 70만원 정도가 수수료가 드는데, The-K손보의 `부동산권리보험(일반소유권용)`을 가입한다면 보험료와 등기수수료를 포함해 66만원 선에서 내 집(혹은 매매가격)까지 지킬 수 있다. 교직원공제회가 만든 보험사라 공제회원이라면 좀더 저렴하게 이 상품을 이용할 수도 있다. 소유권 뿐만 아니라 담보권도 보장하기 때문에 담보대출을 받을 때 금융기관에서 권리보험 증서를 요구하면 이 보험이 역할을 할 수도 있다. ◆임차인이 전월세 보증금 지키고 싶다면…그렇다면 전월세 등의 임차인 계약은 어떻게 지킬 수 있을까. 부동산 매물 직거래 플랫폼인 `피터팬의 좋은방 구하기`(이하 피터팬)는 안전한 직거래를 고민하다 지난해 임차인용 권리보험을 포함한 `안심직거래 서비스`를 출시했다. 피터팬을 운영하는 두꺼비세상은 퍼스트어메리칸과 제휴해 이 서비스를 선보였고, 지난해 피터팬을 통해 전월세 직거래 계약을 체결한 이들 중 530여명이 이 서비스를 체험한 것으로 집계됐다.[자료 = 피터팬] 이 서비스는 임차보증금 한도 내에서 발생한 손해액 보상과 권리조사서비스, 보증금 반환 지연이나 사기 등의 피해 발생시 법률자문이나 소송을 지원하는 등의 내용이 포함됐다. 다만 매매계약이나 단기임대, 상가나 사무실 등은 보장하지 않는다. 주거물건 임대차 물건에 대해서만 피터팬 측이 계약자가 되어 보험을 가입하는 구조로 설계됐기 때문이다.올해 3월 말까지 무료로 지원하고 있기 때문에 4월부터 보증금 5000만원 이하는 5만원, 1억원 이하 물건은 7만원의 보증금안심보험료가 책정될 예정이다. 보증금 최대 10억원(보험료 60만원)까지 가입할 수 있다. 앞서 언급한 계약 관련 보장은 아니지만, 주택도시보증공사(HUG)나 서울보증보험(SGI)에도 전세 보증금 관련 상품이 있다. 전세보증금반환보증(HUG)·전세금보장신용보험(SGI)은 계약 종료 시 임대인이 임차인에게 반환해야 하는 전세보증금 반환을 책임지는 보증상품이다. 임대차계약 기간 중 해당 주택에 대해 경매 또는 공매가 이뤄지거나, 배당실시 후 임차인이 돌려받지 못한 임차보증금도 보상한다. 다만 공인중개사를 통해 거래를 하고 확정일자를 받은 매물이어야 가입할 수 있다.googletag.display(""google_dfp_MC_250x250"");가입비용이 적지는 않지만 전세금을 지킬 수 있다면 값어치가 있다. 수도권 7억원 이하, 그 외 지역은 5억원 이하면 가입할 수 있다. 수수료는 전세금(아파트 기준)의 0.128%로, 보증금 1억원 기준 연간 12만8000원이다. 반면 SGI의 서울보증보험은 최대 10억원(아파트는 보증금 전액)까지 가입할 수 있어 보증 한도가 더 크다. 보증금 5000만원 이하는 5만원, 1억원 이하 7만원, 1억원 초과 10만원 등 금액대별 차등적용하며 최대 10억원(60만원)까지 가입할 수 있다[디지털뉴스국 이미연 기자 enero20@mk.co.kr][ⓒ 매일경제 &amp; mk.co.kr, 무단전재 및 재배포 금지]window.jQuery || document.write("""")']",: 2019.01.03 11:30:35   수정 : 2019.01.03 15:28:30,매일경제,,[李기자의 리얼티톡] 등기부등본 못믿어 `권리보험` 가입하고 싶어도…,https://www.mk.co.kr/news/realestate/view/2019/01/5156/
,,,,,,,http://news.jtbc.joins.com/article/article.aspx?news_id=NB11749729
,,,,,,,http://isplus.live.joins.com/news/article/article.asp?total_id=23283089&cloc=
,,,,,,,https://sports.news.naver.com/volleyball/news/read.nhn?oid=530&aid=0000004053
,,,,,,,https://sports.news.naver.com/volleyball/news/read.nhn?oid=530&aid=0000004040
,,"['기관 투자자는 09일 거래소에서 KODEX 200선물인버스2X, LG유플러스, KODEX 인버스 등을 중점적으로 매도한 것으로 나타났다.기관 투자자의 순매도 상위 20개 종목은 KODEX 200선물인버스2X, LG유플러스, KODEX 인버스, SK텔레콤, 한국전력, 현대해상, 삼성화재, KCC, DB손해보험, 호텔신라등이다.이중에 금융업 업종에 속한 종목이 4개 포함되어 있다.호텔신라, 삼성물산, LG생활건강 등은 전일 대비 주가가 상승했고, KODEX 200선물인버스2X, LG유플러스, KODEX 인버스 등은 주가가 하락했다.[01월09일]거래소 기관 순매도 상위 종목한경로보뉴스이 기사는 한국경제신문과 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다. 기사오류문의 02-3277-9940모바일한경 구독신청지면 구독신청ⓒ 한경닷컴, 무단전재 및 재배포 금지if(!window.jQuery){var script = document.createElement(\'script\');script.src = ""https://code.jquery.com/jquery-1.12.1.min.js"";document.write(script.outerHTML);}var _c = new Date().getTime();document.write(\'\');']",2019.01.10 08:32,한국경제,,"[한경로보뉴스] 전일, 기관 거래소에서 KODEX 200선물인버스2X(-4.31%), LG유플러스(-1.68%) 등 순매도",https://www.hankyung.com/finance/article/201901109827L
,,,,,,,https://sports.news.naver.com/volleyball/news/read.nhn?oid=535&aid=0000000105
머니투데이방송 윤석진 기자,,"['국내 리포팅과 전자문서 시장에서 가장 많은 고객사를 확보하고 있는 포시에스(대표이사 박미경, 문진일)는 금융, 공공, 제조, 유통, 서비스 등 전 산업분야의 1,000여 개 프로젝트에 HTML5 뷰어를 공급했다고 7일 밝혔다.불필요한 플러그인 설치로 보안 위협 이슈가 많아 인터넷 환경에서 액티브엑스(ActiveX)를 걷어내고 어떤 브라우저에도 구애받지 않는 웹 표준 기술인 HTML5를 적용하려는 수요가 최근 정부·공공기관 뿐 아니라 금융, 제조, 유통, 서비스 등 민간기업에까지 확실하게 늘고 있다. 정부에서 2020년까지 모든 공공기관 웹 사이트에서 플러그인을 완전히 제거할 예정이라는 의지를 밝힌 바 있으며, 이미 법무부, 외교부, 교육부, 행정안전부, 국방부, 국토교통부, 문화체육관광부, 관세청, 경찰청, 소방방재청 등 핵심 부처/청 및 산하기관에는 포시에스의 HTML5 기술이 적용되어 활용 중이다.또한 KB국민은행, KEB하나은행, 삼성증권, JB우리캐피탈의 계정계, 정보계 등 업무에, 삼성화재 모바일 기반 전자서명 서비스에, 미래에셋캐피탈 모바일뱅킹 업무 등 많은 금융사에도 HTML5 뷰어를 적용하여 사용 중이다. 사진/포시에스그 외 현대자동차 및 계열사에서는 내외부 시스템에서 HTML5 뷰어를 사용중이며, 택배업계 최초로 HTML5 뷰어를 도입한 롯데글로벌로지스, SK하이닉스의 공유인프라시스템과 전자구매시스템, 이마트 몰리스펫샵과 이마트24 정산시스템, CJ오쇼핑 ERP 시스템, 하이마트의 물류시스템과 파트너사포털, 국내 최초 모바일 근로계약서를 도입한 알바천국 등 포시에스의 HTML5 뷰어는 다양한 산업군에 구축사례를 만들며 안정적으로 고객을 확대해 나갔다.포시에스의 HTML5 뷰어는 사용자와 고객 모두 앱이나 전용 뷰어를 설치하지 않아도 인터넷만 연결되어 있다면 모바일이나 PC에서 보고서 출력이나 전자서식 입력, 서명 등이 가능하다. 어떤 OS나 브라우저에도 상관없이 구동된다. 또한 확대 시에도 깨지지 않으며, 브라우저에서 실시간 차트 변경, 다양한 포맷으로 변환, 동적 리포트 등이 가능한 고급 HTML5 리포팅 기술을 제공한다.특히 서버 생성방식, 클라이언트 생성방식은 물론 서버 및 클라이언트 부하를 감소시키는 유연한 아키텍처와 빠른 속도로 조회가 가능한 하이브리드 생성방식까지를 모두 지원하며 국내 최고의 HTML5 기술력을 자랑한다.박미경 포시에스 대표이사는 ""고객들의 HTML5 이슈에 적극 대응하면서 OS와 브라우저의 한계를 극복한 포시에스의 HTML5 기술은 리포팅 &amp; 전자문서 솔루션을 더 진화시키는 원동력이 됐다""며 \'2019년에도 똑똑해진 고객들의 다양한 요구사항들을 우리 제품에 잘 녹여내 더욱 완성도 높은 제품으로 많은 고객들에게 최상의 솔루션을 제공할 수 있도록 최선의 노력을 다하겠다""고 말했다.[머니투데이방송 MTN= 윤석진 기자 (drumboy2001@mtn.co.kr)] 페이스북트위터카카오스토리네이버밴드윤석진기자drumboy2001@mtn.co.kr 대한민국 중소기업을 응원합니다.기자의 다른기사 보기머니투데이방송의 기사에 대해 반론·정정·추후 보도를 청구하실 분은 아래의 연락처로 연락주시길 바랍니다.고충처리인 : 콘텐츠총괄부장ombudsman@mtn.co.kr02)2077-6288']",2019/01/07 13:49,머니투데이,,"포시에스, 1000개 프로젝트에 HTML5 뷰어 공급",http://news.mtn.co.kr/newscenter/news_viewer.mtn?gidx=2019010711350427385
